IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,MLT,Malta,Year,2019,false,Beverage Types,Other alcoholic beverages,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,DATASOURCE_GISAHMLT,"Food and Agriculture Organization of the UN (FAO) 1961-1987; World Drink Trends (WDT) 1988-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,0.54,,,,,,0.5,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHTJK,"Food and Agriculture Organization of the UN (FAO) 1992-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,0.47,,,,,,0.5,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHBIH,"Food and Agriculture Organization of the UN (FAO) 1987-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,0.61,,,,,,0.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,false,Beverage Types,Other alcoholic beverages,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,DATASOURCE_GISAHGBR,World Drink Trends (WDT) 1961-1999; HM Revenue and Customs 2000-2020,,0.63,,,,,,0.6,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHTUR,"World Drink Trends (WDT) 1961-1999; merged (GlobalData, IWSR, OIV) 2000-2004; Turkish Statistical Institute 2005-2020",,0.72,,,,,,0.7,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHTKM,"Food and Agriculture Organization of the UN (FAO) 1992-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,0.66,,,,,,0.7,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHARM,"Food and Agriculture Organization of the UN (FAO) 1990-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,0.83,,,,,,0.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,false,Beverage Types,Other alcoholic beverages,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,DATASOURCE_GISAHIRL,World Drink Trends (WDT) 1961-1999; Office of the Revenue Commissioners 2000-2020,,0.84,,,,,,0.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ITA,Italy,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHITA,World Drink Trends (WDT) 1961-1999; Assobirra 2000-2004; WHO Global Survey on Alcohol and Health 2005-2014; AssoBirra 2015-2020,,0.8,,,,,,0.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHLTU,Food and Agriculture Organization of the UN (FAO) 1984-1999; WHO Global Survey on Alcohol and Health 2000-2004; Statistics Lithuania 2005-2020,,0.84,,,,,,0.8,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHAZE,"Food and Agriculture Organization of the UN (FAO) 1990-1999; merged (GlobalData, IWSR, OIV) 2000-2008; Statistical Yearbook 2009-2020",,0.88,,,,,,0.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHBLR,Food and Agriculture Organization of the UN (FAO) 1980-1999; WHO Global Survey on Alcohol and Health 2000-2004; Statistical Yearbook 2005-2020,,0.91,,,,,,0.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,false,Beverage Types,Other alcoholic beverages,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,DATASOURCE_GISAHLVA,World Drink Trends (WDT) 1980-1999; Center for Disease Prevention and Control (SPKC) 2000-2020,,0.93,,,,,,0.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHMKD,"Food and Agriculture Organization of the UN (FAO) 1992-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,0.88,,,,,,0.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,POL,Poland,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHPOL,World Drink Trends (WDT) 1961-1999; WHO Global Survey on Alcohol and Health 2000-2004; Statistics Poland 2005-2020,,0.87,,,,,,0.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,false,Beverage Types,All types,ALCOHOLTYPE_SA_TOTAL,,,,,,,DATASOURCE_GISAHTJK,"Food and Agriculture Organization of the UN (FAO) 1992-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,0.86,,,,,,0.9,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHMKD,"Food and Agriculture Organization of the UN (FAO) 1992-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,1.04,,,,,,1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,NOR,Norway,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHNOR,"World Drink Trends (WDT) 1961-1966; Norwegian Institute for Alcohol and Drug Research (SIRUS) 1967-1980; Statistics Norway 1981-1999; WHO Global Survey on Alcohol and Health 2000-2004, Statistics Norway 2005-2020",,0.99,,,,,,1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHSWE,World Drink Trends (WDT) 1961-1999; Central Association for Alcohol and Drug Information 2000-2020,,1,,,,,,1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHTKM,"Food and Agriculture Organization of the UN (FAO) 1992-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,1.05,,,,,,1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ALB,Albania,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHALB,"Food and Agriculture Organization of the UN (FAO) 1962-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,1.08,,,,,,1.1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,BEL,Belgium,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHBEL,"World Drink Trend (WDT) 1963-1999; FAO 2000-2007; merged (Belgium Tax Administration Department, WHO Global Survey on Alcohol and Health) 2008-2020",,1.1,,,,,,1.1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,EST,Estonia,Year,2019,false,Beverage Types,Other alcoholic beverages,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,DATASOURCE_GISAHEST,World Drink Trends  (WDT) 1990-1999; Estonian Institute of Economic Research 2000-2020,,1.15,,,,,,1.1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHRUS,World Drink Trends (WDT) 1963-1999; Russian Statistical Office (ROSSTAT) 2000-2020,,1.1,,,,,,1.1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHSVN,Food and Agriculture Organization of the UN (FAO) 1981-1999; WHO Global Survey on Alcohol and Health 2000-2005; National Institute of Pubic Health 2006-2020,,1.13,,,,,,1.1,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHISL,World Drink Trends  (WDT) 1961-1999; Statistics Iceland 2000-2020,,1.24,,,,,,1.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ISR,Israel,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHISR,"Food and Agriculture Organization of the UN (FAO) 1961-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,1.15,,,,,,1.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,,,,,,,DATASOURCE_GISAHTKM,"Food and Agriculture Organization of the UN (FAO) 1992-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,1.15,,,,,,1.2,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,FIN,Finland,Year,2019,false,Beverage Types,Other alcoholic beverages,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,,,DATASOURCE_GISAHFIN,National Research and Development Centre for Welfare and Health (STAKES) 1961-1989; Statistics Finland 1990-2020,,1.31,,,,,,1.3,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,ISR,Israel,Year,2019,false,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,,,,,,,DATASOURCE_GISAHISR,"Food and Agriculture Organization of the UN (FAO) 1961-1999; merged (GlobalData, IWSR, OIV) 2000-2020",,1.26,,,,,,1.3,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHKAZ,"Food and Agriculture Organization of the UN (FAO) 1988-1999; merged (GlobalData, IWSR, OIV) 2000-2006; Statistical Yearbook 2007-2020",,1.32,,,,,,1.3,,,EN,2024-08-11T22:00:00.000Z
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), by beverage type",numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,false,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,,,,,,,DATASOURCE_GISAHPRT,World Drink Trends (WDT) 1963-1999; Statistics Portugal 2000-2020,,1.34,,,,,,1.3,,,EN,2024-08-11T22:00:00.000Z
